INFO : 2019-11-02 16:06:10,304 : ready main
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font '.Arabic UI Display' (ArabicUIDisplay.ttc) normal normal black normal>) = 10.525
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Noto Sans Buginese' (NotoSansBuginese-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Krungthep' (Krungthep.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Gujarati MT' (GujaratiMT.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Shree Devanagari 714' (Shree714.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Noto Sans Inscriptional Parthian' (NotoSansInscriptionalParthian-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Noto Sans Tai Tham' (NotoSansTaiTham-Regular.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Apple Braille' (Apple Braille Outline 6 Dot.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font '.SF NS Display Condensed' (SFNSDisplayCondensed-Semibold.otf) normal normal semibold condensed>) = 10.44
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Thonburi' (Thonburi.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,212 : findfont: score(<Font 'Hoefler Text' (Hoefler Text Ornaments.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Devanagari MT' (DevanagariMT.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Chalkboard SE' (ChalkboardSE.ttc) normal normal light normal>) = 10.24
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Noto Sans Lydian' (NotoSansLydian-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Didot' (Didot.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Impact' (Impact.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Superclarendon' (SuperClarendon.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Skia' (Skia.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Telugu Sangam MN' (Telugu Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Noto Sans Samaritan' (NotoSansSamaritan-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Tamil Sangam MN' (Tamil Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Seravek' (Seravek.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font '.SF NS Text Condensed' (SFNSTextCondensed-Heavy.otf) normal normal heavy condensed>) = 10.629999999999999
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Noto Sans Bamum' (NotoSansBamum-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Noto Sans Ogham' (NotoSansOgham-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font '.SF NS Text Condensed' (SFNSTextCondensed-Medium.otf) normal normal medium condensed>) = 10.344999999999999
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Mishafi' (Mishafi.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'STIXSizeThreeSym' (STIXSizThreeSymReg.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Geeza Pro' (GeezaPro.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,213 : findfont: score(<Font 'Rockwell' (Rockwell.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Baghdad' (Baghdad.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Beirut' (Beirut.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Trebuchet MS' (Trebuchet MS Bold.ttf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'STIXNonUnicode' (STIXNonUniBolIta.otf) italic normal bold normal>) = 11.335
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Kannada Sangam MN' (Kannada Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Chalkboard' (Chalkboard.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Microsoft Sans Serif' (Microsoft Sans Serif.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Noto Sans Syriac' (NotoSansSyriac-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Arial Rounded MT Bold' (Arial Rounded Bold.ttf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font '.SF Compact Text' (SFCompactTextItalic.ttf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Noto Sans Ol Chiki' (NotoSansOlChiki-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Noto Sans PhagsPa' (NotoSansPhagsPa-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Noto Sans Phoenician' (NotoSansPhoenician-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Tahoma' (Tahoma Bold.ttf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Noto Sans Inscriptional Pahlavi' (NotoSansInscriptionalPahlavi-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'STIXIntegralsUpD' (STIXIntUpDReg.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Apple Chancery' (Apple Chancery.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font 'Hiragino Sans' (ヒラギノ角ゴシック W6.ttc) normal normal 700 normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,214 : findfont: score(<Font '.SF NS Display Condensed' (SFNSDisplayCondensed-Ultralight.otf) normal normal ultralight condensed>) = 10.535
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Athelas' (Athelas.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Noto Sans Thaana' (NotoSansThaana-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Malayalam Sangam MN' (Malayalam Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Noto Sans Javanese' (NotoSansJavanese-Regular.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Noto Sans Syloti Nagri' (NotoSansSylotiNagri-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'DecoType Naskh' (DecoTypeNaskh.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font '.SF Compact Text' (SFCompactText.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'STIXGeneral' (STIXGeneralItalic.otf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'STIXVariants' (STIXVar.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Marion' (Marion.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'New Peninim MT' (NewPeninimMT.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'AppleGothic' (AppleGothic.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Noto Sans Tai Le' (NotoSansTaiLe-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Damascus' (Damascus.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Andale Mono' (Andale Mono.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Noto Sans Mandaic' (NotoSansMandaic-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Arial Narrow' (Arial Narrow Italic.ttf) italic normal 400 condensed>) = 11.25
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Noto Sans Hanunoo' (NotoSansHanunoo-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,215 : findfont: score(<Font 'Brush Script MT' (Brush Script.ttf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Menlo' (Menlo.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font '.SF NS Display Condensed' (SFNSDisplayCondensed-Light.otf) normal normal light condensed>) = 10.44
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Telugu MN' (Telugu MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Diwan Thuluth' (Diwan Thuluth.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Gujarati Sangam MN' (Gujarati Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Herculanum' (Herculanum.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font '.LastResort' (LastResort.otf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Hiragino Sans' (ヒラギノ角ゴシック W0.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Kailasa' (Kailasa.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Noto Sans New Tai Lue' (NotoSansNewTaiLue-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Arial' (Arial Bold Italic.ttf) italic normal bold normal>) = 7.698636363636363
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Noto Sans Limbu' (NotoSansLimbu-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'STIXIntegralsUpD' (STIXIntUpDBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Big Caslon' (BigCaslon.ttf) normal normal medium normal>) = 10.145
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'Al Tarikh' (Al Tarikh.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'AppleMyungjo' (AppleMyungjo.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'System Font' (SFNSItalic.ttf) italic normal regular normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font '.SF NS Display Condensed' (SFNSDisplayCondensed-Black.otf) normal normal black condensed>) = 10.725
DEBUG : 2019-11-02 16:07:56,216 : findfont: score(<Font 'PT Sans' (PTSans.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Noto Sans Sundanese' (NotoSansSundanese-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Wingdings 2' (Wingdings 2.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Plantagenet Cherokee' (PlantagenetCherokee.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Sathu' (Sathu.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Arial Narrow' (Arial Narrow Bold Italic.ttf) italic normal bold condensed>) = 11.535
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Heiti TC' (STHeiti Medium.ttc) normal normal medium normal>) = 10.145
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Bodoni Ornaments' (Bodoni Ornaments.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font '.SF NS Display Condensed' (SFNSDisplayCondensed-Thin.otf) normal normal 400 condensed>) = 10.25
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'STIXIntegralsD' (STIXIntDReg.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'American Typewriter' (AmericanTypewriter.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Diwan Kufi' (Diwan Kufi.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Verdana' (Verdana.ttf) normal normal 400 normal>) = 3.6863636363636365
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Zapf Dingbats' (ZapfDingbats.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Noto Sans Avestan' (NotoSansAvestan-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Comic Sans MS' (Comic Sans MS Bold.ttf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'STIXGeneral' (STIXGeneralBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font '.SF Compact Rounded' (SFCompactRounded.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Noto Sans Tai Viet' (NotoSansTaiViet-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,217 : findfont: score(<Font 'Noto Sans Yi' (NotoSansYi-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Songti SC' (Songti.ttc) normal normal black normal>) = 10.525
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Courier New' (Courier New Italic.ttf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'STIXIntegralsUpSm' (STIXIntUpSmBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Ayuthaya' (Ayuthaya.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font '.SF NS Mono' (SFNSMono.ttf) normal normal light normal>) = 10.24
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font '.New York' (NewYorkItalic.ttf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Iowan Old Style' (Iowan Old Style.ttc) normal normal roman normal>) = 10.145
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Apple Braille' (Apple Braille Pinpoint 6 Dot.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Trebuchet MS' (Trebuchet MS Italic.ttf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'STIXGeneral' (STIXGeneral.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Gurmukhi MN' (Gurmukhi MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Hoefler Text' (Hoefler Text.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'STIXSizeOneSym' (STIXSizOneSymBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'DIN Alternate' (DIN Alternate Bold.ttf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'STIXIntegralsSm' (STIXIntSmReg.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Noto Sans Old Turkic' (NotoSansOldTurkic-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Verdana' (Verdana Italic.ttf) italic normal 400 normal>) = 4.6863636363636365
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'InaiMathi' (InaiMathi-MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,218 : findfont: score(<Font 'Noto Sans Osmanya' (NotoSansOsmanya-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Hiragino Sans' (ヒラギノ角ゴシック W4.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'System Font' (SFNS.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'STIXSizeTwoSym' (STIXSizTwoSymBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Mshtakan' (Mshtakan.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Georgia' (Georgia Bold Italic.ttf) italic normal bold normal>) = 11.335
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Noto Sans Runic' (NotoSansRunic-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Noto Sans Shavian' (NotoSansShavian-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Noto Sans Meetei Mayek' (NotoSansMeeteiMayek-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Lao Sangam MN' (Lao Sangam MN.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Charter' (Charter.ttc) normal normal roman normal>) = 10.145
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Palatino' (Palatino.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Avenir' (Avenir.ttc) normal normal book normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font '.SF NS Rounded' (SFNSRounded.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Bangla Sangam MN' (Bangla Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Noto Sans Tagalog' (NotoSansTagalog-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Comic Sans MS' (Comic Sans MS.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Noto Sans Gothic' (NotoSansGothic-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Trebuchet MS' (Trebuchet MS.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,219 : findfont: score(<Font 'Noto Sans Tifinagh' (NotoSansTifinagh-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Noto Sans Mongolian' (NotoSansMongolian-Regular.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Apple Braille' (Apple Braille.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Hiragino Sans' (ヒラギノ角ゴシック W9.ttc) normal normal 700 normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Oriya MN' (Oriya MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Lucida Grande' (LucidaGrande.ttc) normal normal 400 normal>) = 2.777272727272727
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'STIXSizeFourSym' (STIXSizFourSymReg.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Arial' (Arial Bold.ttf) normal normal bold normal>) = 6.698636363636363
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font '.SF NS Display Condensed' (SFNSDisplayCondensed-Bold.otf) normal normal bold condensed>) = 10.535
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Noto Sans Old Italic' (NotoSansOldItalic-Regular.ttf) italic normal regular normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font '.SF NS Mono' (SFNSMonoItalic.ttf) italic normal light normal>) = 11.24
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Avenir Next Condensed' (Avenir Next Condensed.ttc) normal normal bold condensed>) = 10.535
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'PT Mono' (PTMono.ttc) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Noteworthy' (Noteworthy.ttc) normal normal light normal>) = 10.24
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Kohinoor Devanagari' (Kohinoor.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Bodoni 72 Smallcaps' (Bodoni 72 Smallcaps Book.ttf) normal normal book normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Bangla MN' (Bangla MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Noto Sans Old Persian' (NotoSansOldPersian-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'STIXNonUnicode' (STIXNonUniIta.otf) italic normal 400 normal>) = 11.05
DEBUG : 2019-11-02 16:07:56,220 : findfont: score(<Font 'Noto Nastaliq Urdu' (NotoNastaliq.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Avenir Next' (Avenir Next.ttc) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font '.SF NS Text Condensed' (SFNSTextCondensed-Bold.otf) normal normal bold condensed>) = 10.535
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'STIXSizeThreeSym' (STIXSizThreeSymBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Verdana' (Verdana Bold.ttf) normal normal bold normal>) = 3.9713636363636367
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Noto Sans Glagolitic' (NotoSansGlagolitic-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Bodoni 72 Oldstyle' (Bodoni 72 OS.ttc) normal normal book normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Courier New' (Courier New Bold Italic.ttf) italic normal bold normal>) = 11.335
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Helvetica' (Helvetica.ttc) normal normal 400 normal>) = 7.322727272727273
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font '.Keyboard' (Keyboard.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Oriya Sangam MN' (Oriya Sangam MN.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Muna' (Muna.ttc) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Hiragino Sans' (ヒラギノ角ゴシック W7.ttc) normal normal 700 normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Noto Sans Kaithi' (NotoSansKaithi-Regular.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font '.SF NS Text Condensed' (SFNSTextCondensed-Semibold.otf) normal normal semibold condensed>) = 10.44
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Tahoma' (Tahoma.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'STIXIntegralsD' (STIXIntDBol.otf) normal normal bold normal>) = 10.335
DEBUG : 2019-11-02 16:07:56,221 : findfont: score(<Font 'Kokonor' (Kokonor.ttf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,222 : findfont: score(<Font 'STIXIntegralsUpSm' (STIXIntUpSmReg.otf) normal normal regular normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,222 : findfont: score(<Font 'Galvji' (Galvji.ttc) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,222 : findfont: score(<Font 'Apple Braille' (Apple Braille Pinpoint 8 Dot.ttf) normal normal 400 normal>) = 10.05
DEBUG : 2019-11-02 16:07:56,222 : findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0 to DejaVu Sans ('/Users/satsuki/anaconda3/envs/gpu-env/lib/python3.6/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf') with score of 0.050000.
2019-11-02 16:13:50,943 __main__ 55 [INFO][<module>] ready main 
2019-11-02 16:13:50,943 __main__ 25 [INFO][main] load mnist 
